The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Daily Mean data	    supplied by UK-air on 15/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"Aberdeen",,"Aston Hill",,"Auchencorth Moss",,"Barnsley Gawber",,"Belfast Centre",,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",,"Blackpool Marton",,"Bournemouth",,"Brighton Preston Park",,"Bristol St Paul's",,"Bush Estate",,"Canterbury",,"Cardiff Centre",,"Charlton Mackrell",,"Chilbolton Observatory",,"Coventry Allesley",,"Cwmbran",,"Derry Rosemount",,"Edinburgh St Leonards",,"Eskdalemuir",,"Exeter Roadside",,"Fort William",,"Glasgow Townhead",,"Glazebury",,"High Muffles",,"Hull Freetown",,"Ladybower",,"Leamington Spa",,"Leeds Centre",,"Leicester University",,"Leominster",,"Lerwick",,"Liverpool Speke",,"London Bloomsbury",,"London Eltham",,"London Haringey Priory Park South",,"London Harlington",,"London Hillingdon",,"London Marylebone Road",,"London N. Kensington",,"London Westminster",,"Lough Navar",,"Lullington Heath",,"Mace Head",,"Manchester Piccadilly",,"Manchester Sharston",,"Market Harborough",,"Middlesbrough",,"Narberth",,"Newcastle Centre",,"Northampton Spring Park",,"Norwich Lakenfields",,"Nottingham Centre",,"Peebles",,"Plymouth Centre",,"Port Talbot Margam",,"Portsmouth",,"Preston",,"Reading New Town",,"Rochester Stoke",,"Salford Eccles",,"Sheffield Devonshire Green",,"Sibton",,"Southampton Centre",,"Southend-on-Sea",,"St Osyth",,"Stoke-on-Trent Centre",,"Strathvaich",,"Sunderland Silksworth",,"Thurrock",,"Walsall Woodlands",,"Weybourne",,"Wicken Fen",,"Wigan Centre",,"Wirral Tranmere",,"Yarner Wood",
2018-05-10,67,V ugm-3,83,V ugm-3,76,V ugm-3,61,V ugm-3,62,V ugm-3,58,V ugm-3,71,V ugm-3,84,V ugm-3,75,V ugm-3,67,V ugm-3,78,V ugm-3,81,V ugm-3,66,V ugm-3,64,V ugm-3,No data,V ugm-3,78,V ugm-3,68,V ugm-3,77,V ugm-3,76,V ugm-3,76,V ugm-3,73,V ugm-3,55,V ugm-3,75,V ugm-3,68,V ugm-3,70,V ugm-3,81,V ugm-3,74,V ugm-3,No data,V ugm-3,62,V ugm-3,62,V ugm-3,55,V ugm-3,74,V ugm-3,87,V ugm-3,69,V ugm-3,53,V ugm-3,63,V ugm-3,65,V ugm-3,54,V ugm-3,53,V ugm-3,33,V ugm-3,70,V ugm-3,,,69,V ugm-3,75,V ugm-3,94,V ugm-3,54,V ugm-3,59,V ugm-3,74,V ugm-3,67,V ugm-3,78,V ugm-3,No data,V ugm-3,67,V ugm-3,68,V ugm-3,59,V ugm-3,71,V ugm-3,70,V ugm-3,68,V ugm-3,61,V ugm-3,74,V ugm-3,66,V ugm-3,64,V ugm-3,,,69,V ugm-3,77,V ugm-3,70,V ugm-3,64,V ugm-3,72,V ugm-3,62,V ugm-3,87,V ugm-3,70,V ugm-3,56,V ugm-3,90,V ugm-3,74,V ugm-3,64,V ugm-3,75,V ugm-3,74,V ugm-3,81,V ugm-3
2018-05-11,74,V ugm-3,80,V ugm-3,80,V ugm-3,56,V ugm-3,66,V ugm-3,49,V ugm-3,65,V ugm-3,67,V ugm-3,79,V ugm-3,64,V ugm-3,64,V ugm-3,78,V ugm-3,75,V ugm-3,62,V ugm-3,No data,V ugm-3,68,V ugm-3,63,V ugm-3,64,V ugm-3,68,V ugm-3,73,V ugm-3,68,V ugm-3,51,V ugm-3,81,V ugm-3,66,V ugm-3,63,V ugm-3,85,V ugm-3,73,V ugm-3,No data,V ugm-3,65,V ugm-3,45,V ugm-3,67,V ugm-3,61,V ugm-3,96,V ugm-3,65,V ugm-3,57,V ugm-3,68,V ugm-3,57,V ugm-3,54,V ugm-3,20,V ugm-3,22,V ugm-3,70,V ugm-3,,,68,V ugm-3,75,V ugm-3,94,V ugm-3,43,V ugm-3,67,V ugm-3,71,V ugm-3,71,V ugm-3,79,V ugm-3,No data,V ugm-3,60,V ugm-3,76,V ugm-3,50,V ugm-3,75,V ugm-3,64,V ugm-3,68,V ugm-3,60,V ugm-3,67,V ugm-3,64,V ugm-3,74,V ugm-3,,,57,V ugm-3,89,V ugm-3,61,V ugm-3,73,V ugm-3,81,V ugm-3,62,V ugm-3,83,V ugm-3,72,V ugm-3,71,V ugm-3,82,V ugm-3,89,V ugm-3,78,V ugm-3,60,V ugm-3,67,V ugm-3,74,V ugm-3
2018-05-12,74,V ugm-3,73,V ugm-3,80,V ugm-3,69,V ugm-3,46,V ugm-3,57,V ugm-3,64,V ugm-3,69,V ugm-3,63,V ugm-3,62,V ugm-3,58,V ugm-3,78,V ugm-3,67,V ugm-3,43,V ugm-3,No data,V ugm-3,61,V ugm-3,65,V ugm-3,55,V ugm-3,59,V ugm-3,82,V ugm-3,76,V ugm-3,29,V ugm-3,59,V ugm-3,58,V ugm-3,51,V ugm-3,83,V ugm-3,73,V ugm-3,No data,V ugm-3,62,V ugm-3,74,V ugm-3,56,V ugm-3,51,V ugm-3,99,V ugm-3,55,V ugm-3,45,V ugm-3,51,V ugm-3,45,V ugm-3,43,V ugm-3,18,V ugm-3,15,V ugm-3,54,V ugm-3,,,51,V ugm-3,65,V ugm-3,96,V ugm-3,47,V ugm-3,47,V ugm-3,70,V ugm-3,65,V ugm-3,68,V ugm-3,80,V ugm-3,57,V ugm-3,68,V ugm-3,57,V ugm-3,75,V ugm-3,48,V ugm-3,51,V ugm-3,41,V ugm-3,63,V ugm-3,45,V ugm-3,60,V ugm-3,,,73,V ugm-3,78,V ugm-3,47,V ugm-3,57,V ugm-3,67,V ugm-3,57,V ugm-3,81,V ugm-3,76,V ugm-3,55,V ugm-3,84,V ugm-3,79,V ugm-3,65,V ugm-3,63,V ugm-3,62,V ugm-3,61,V ugm-3
2018-05-13,49,V ugm-3,75,V ugm-3,69,V ugm-3,66,V ugm-3,59,V ugm-3,55,V ugm-3,60,V ugm-3,74,V ugm-3,67,V ugm-3,49,V ugm-3,63,V ugm-3,72,V ugm-3,59,V ugm-3,56,V ugm-3,No data,V ugm-3,66,V ugm-3,52,V ugm-3,58,V ugm-3,62,V ugm-3,72,V ugm-3,69,V ugm-3,48,V ugm-3,59,V ugm-3,60,V ugm-3,62,V ugm-3,83,V ugm-3,75,V ugm-3,No data,V ugm-3,57,V ugm-3,69,V ugm-3,52,V ugm-3,60,V ugm-3,103,V ugm-3,63,V ugm-3,37,V ugm-3,40,V ugm-3,48,V ugm-3,36,V ugm-3,42,V ugm-3,29,V ugm-3,45,V ugm-3,,,47,V ugm-3,62,V ugm-3,91,V ugm-3,52,V ugm-3,59,V ugm-3,70,V ugm-3,60,V ugm-3,73,V ugm-3,71,V ugm-3,58,V ugm-3,63,V ugm-3,61,V ugm-3,66,V ugm-3,64,V ugm-3,59,V ugm-3,50,V ugm-3,63,V ugm-3,49,V ugm-3,58,V ugm-3,,,77,V ugm-3,67,V ugm-3,54,V ugm-3,56,V ugm-3,65,V ugm-3,58,V ugm-3,77,V ugm-3,68,V ugm-3,34,V ugm-3,83,V ugm-3,81,V ugm-3,61,V ugm-3,68,V ugm-3,68,V ugm-3,72,V ugm-3
2018-05-14,45,V ugm-3,82,V ugm-3,70,V ugm-3,65,V ugm-3,33,V ugm-3,52,V ugm-3,62,V ugm-3,67,V ugm-3,74,V ugm-3,63,V ugm-3,58,V ugm-3,70,V ugm-3,70,V ugm-3,47,V ugm-3,No data,V ugm-3,68,V ugm-3,64,V ugm-3,64,V ugm-3,56,V ugm-3,59,V ugm-3,60,V ugm-3,45,V ugm-3,58,V ugm-3,51,V ugm-3,51,V ugm-3,90,V ugm-3,72,V ugm-3,No data,V ugm-3,60,V ugm-3,67,V ugm-3,56,V ugm-3,65,V ugm-3,86,V ugm-3,55,V ugm-3,46,V ugm-3,62,V ugm-3,67,V ugm-3,56,V ugm-3,66,V ugm-3,52,V ugm-3,68,V ugm-3,,,50,V ugm-3,70,V ugm-3,83,V ugm-3,42,V ugm-3,49,V ugm-3,75,V ugm-3,50,V ugm-3,73,V ugm-3,61,V ugm-3,64,V ugm-3,77,V ugm-3,57,V ugm-3,55,V ugm-3,61,V ugm-3,58,V ugm-3,55,V ugm-3,57,V ugm-3,64,V ugm-3,68,V ugm-3,,,68,V ugm-3,91,V ugm-3,71,V ugm-3,68,V ugm-3,74,V ugm-3,55,V ugm-3,71,V ugm-3,58,V ugm-3,57,V ugm-3,86,V ugm-3,89,V ugm-3,68,V ugm-3,58,V ugm-3,63,V ugm-3,79,V ugm-3
2018-05-15,61,V ugm-3,74,V ugm-3,64,V ugm-3,57,V ugm-3,39,V ugm-3,46,V ugm-3,55,V ugm-3,60,V ugm-3,72,V ugm-3,75,V ugm-3,67,V ugm-3,59,V ugm-3,96,V ugm-3,46,V ugm-3,No data,V ugm-3,77,V ugm-3,64,V ugm-3,69,V ugm-3,56,V ugm-3,50,V ugm-3,56,V ugm-3,45,V ugm-3,60,V ugm-3,41,V ugm-3,54,V ugm-3,90,V ugm-3,80,V ugm-3,No data,V ugm-3,58,V ugm-3,62,V ugm-3,57,V ugm-3,64,V ugm-3,87,V ugm-3,53,V ugm-3,56,V ugm-3,77,V ugm-3,84,V ugm-3,66,V ugm-3,77,V ugm-3,63,V ugm-3,86,V ugm-3,,,47,V ugm-3,83,V ugm-3,82,V ugm-3,36,V ugm-3,49,V ugm-3,77,V ugm-3,54,V ugm-3,66,V ugm-3,56,V ugm-3,66,V ugm-3,87,V ugm-3,59,V ugm-3,51,V ugm-3,60,V ugm-3,48,V ugm-3,65,V ugm-3,53,V ugm-3,72,V ugm-3,75,V ugm-3,,,61,V ugm-3,101,V ugm-3,76,V ugm-3,78,V ugm-3,89,V ugm-3,49,V ugm-3,71,V ugm-3,56,V ugm-3,68,V ugm-3,68,V ugm-3,106,V ugm-3,77,V ugm-3,64,V ugm-3,63,V ugm-3,76,V ugm-3
2018-05-16,64,V ugm-3,60,V ugm-3,66,V ugm-3,61,V ugm-3,54,V ugm-3,50,V ugm-3,52,V ugm-3,61,V ugm-3,57,V ugm-3,64,V ugm-3,59,V ugm-3,67,V ugm-3,76,V ugm-3,51,V ugm-3,No data,V ugm-3,62,V ugm-3,60,V ugm-3,57,V ugm-3,72,V ugm-3,62,V ugm-3,69,V ugm-3,29,V ugm-3,53,V ugm-3,57,V ugm-3,55,V ugm-3,78,V ugm-3,69,V ugm-3,No data,V ugm-3,56,V ugm-3,61,V ugm-3,53,V ugm-3,59,V ugm-3,79,V ugm-3,51,V ugm-3,46,V ugm-3,62,V ugm-3,67,V ugm-3,64,V ugm-3,68,V ugm-3,49,V ugm-3,70,V ugm-3,,,64,V ugm-3,71,V ugm-3,78,V ugm-3,38,V ugm-3,57,V ugm-3,66,V ugm-3,62,V ugm-3,59,V ugm-3,65,V ugm-3,62,V ugm-3,74,V ugm-3,61,V ugm-3,59,V ugm-3,45,V ugm-3,49,V ugm-3,53,V ugm-3,60,V ugm-3,59,V ugm-3,67,V ugm-3,,,60,V ugm-3,86,V ugm-3,61,V ugm-3,66,V ugm-3,73,V ugm-3,56,V ugm-3,77,V ugm-3,70,V ugm-3,58,V ugm-3,57,V ugm-3,85,V ugm-3,69,V ugm-3,66,V ugm-3,57,V ugm-3,56,V ugm-3
2018-05-17,59,V ugm-3,70,V ugm-3,71,V ugm-3,53,V ugm-3,46,V ugm-3,55,V ugm-3,59,V ugm-3,60,V ugm-3,67,V ugm-3,66,V ugm-3,67,V ugm-3,64,V ugm-3,80,V ugm-3,62,V ugm-3,No data,V ugm-3,73,V ugm-3,61,V ugm-3,66,V ugm-3,60,V ugm-3,66,V ugm-3,64,V ugm-3,41,V ugm-3,55,V ugm-3,48,V ugm-3,48,V ugm-3,74,V ugm-3,65,V ugm-3,No data,V ugm-3,59,V ugm-3,56,V ugm-3,57,V ugm-3,57,V ugm-3,79,V ugm-3,48,V ugm-3,46,V ugm-3,63,V ugm-3,63,V ugm-3,62,V ugm-3,66,V ugm-3,49,V ugm-3,68,V ugm-3,,,62,V ugm-3,69,V ugm-3,74,V ugm-3,44,V ugm-3,48,V ugm-3,65,V ugm-3,51,V ugm-3,68,V ugm-3,54,V ugm-3,63,V ugm-3,69,V ugm-3,59,V ugm-3,59,V ugm-3,61,V ugm-3,57,V ugm-3,52,V ugm-3,57,V ugm-3,64,V ugm-3,71,V ugm-3,,,56,V ugm-3,79,V ugm-3,61,V ugm-3,63,V ugm-3,64,V ugm-3,55,V ugm-3,69,V ugm-3,53,V ugm-3,60,V ugm-3,56,V ugm-3,83,V ugm-3,64,V ugm-3,56,V ugm-3,60,V ugm-3,70,V ugm-3
2018-05-18,53,V ugm-3,82,V ugm-3,75,V ugm-3,41,V ugm-3,51,V ugm-3,43,V ugm-3,49,V ugm-3,64,V ugm-3,57,V ugm-3,52,V ugm-3,64,V ugm-3,74,V ugm-3,69,V ugm-3,60,V ugm-3,No data,V ugm-3,63,V ugm-3,43,V ugm-3,53,V ugm-3,69,V ugm-3,52,V ugm-3,66,V ugm-3,37,V ugm-3,64,V ugm-3,48,V ugm-3,54,V ugm-3,75,V ugm-3,59,V ugm-3,No data,V ugm-3,53,V ugm-3,42,V ugm-3,51,V ugm-3,58,V ugm-3,83,V ugm-3,59,V ugm-3,41,V ugm-3,55,V ugm-3,53,V ugm-3,40,V ugm-3,48,V ugm-3,34,V ugm-3,55,V ugm-3,,,60,V ugm-3,62,V ugm-3,90,V ugm-3,39,V ugm-3,48,V ugm-3,71,V ugm-3,42,V ugm-3,82,V ugm-3,45,V ugm-3,53,V ugm-3,61,V ugm-3,44,V ugm-3,65,V ugm-3,56,V ugm-3,69,V ugm-3,46,V ugm-3,60,V ugm-3,53,V ugm-3,68,V ugm-3,,,42,V ugm-3,76,V ugm-3,51,V ugm-3,63,V ugm-3,64,V ugm-3,53,V ugm-3,74,V ugm-3,54,V ugm-3,55,V ugm-3,48,V ugm-3,75,V ugm-3,58,V ugm-3,64,V ugm-3,65,V ugm-3,75,V ugm-3
2018-05-19,64,V ugm-3,95,V ugm-3,85,V ugm-3,64,V ugm-3,71,V ugm-3,51,V ugm-3,65,V ugm-3,72,V ugm-3,60,V ugm-3,49,V ugm-3,73,V ugm-3,91,V ugm-3,65,V ugm-3,64,V ugm-3,No data,V ugm-3,70,V ugm-3,64,V ugm-3,72,V ugm-3,79,V ugm-3,83,V ugm-3,80,V ugm-3,56,V ugm-3,83,V ugm-3,64,V ugm-3,66,V ugm-3,84,V ugm-3,55,V ugm-3,No data,V ugm-3,66,V ugm-3,49,V ugm-3,65,V ugm-3,67,V ugm-3,91,V ugm-3,60,V ugm-3,43,V ugm-3,52,V ugm-3,49,V ugm-3,49,V ugm-3,46,V ugm-3,33,V ugm-3,54,V ugm-3,,,75,V ugm-3,65,V ugm-3,89,V ugm-3,50,V ugm-3,64,V ugm-3,78,V ugm-3,67,V ugm-3,106,V ugm-3,61,V ugm-3,64,V ugm-3,53,V ugm-3,58,V ugm-3,72,V ugm-3,57,V ugm-3,61,V ugm-3,42,V ugm-3,76,V ugm-3,60,V ugm-3,63,V ugm-3,,,62,V ugm-3,75,V ugm-3,59,V ugm-3,61,V ugm-3,64,V ugm-3,72,V ugm-3,84,V ugm-3,67,V ugm-3,51,V ugm-3,67,V ugm-3,68,V ugm-3,63,V ugm-3,68,V ugm-3,75,V ugm-3,91,V ugm-3
2018-05-20,89,V ugm-3,101,V ugm-3,104,V ugm-3,79,V ugm-3,74,V ugm-3,72,V ugm-3,84,V ugm-3,82,V ugm-3,59,V ugm-3,63,V ugm-3,88,V ugm-3,105,V ugm-3,85,V ugm-3,78,V ugm-3,No data,V ugm-3,63,V ugm-3,75,V ugm-3,72,V ugm-3,59,V ugm-3,104,V ugm-3,99,V ugm-3,47,V ugm-3,81,V ugm-3,88,V ugm-3,69,V ugm-3,82,V ugm-3,68,V ugm-3,No data,V ugm-3,77,V ugm-3,60,V ugm-3,77,V ugm-3,70,V ugm-3,98,V ugm-3,76,V ugm-3,44,V ugm-3,53,V ugm-3,45,V ugm-3,56,V ugm-3,40,V ugm-3,28,V ugm-3,60,V ugm-3,,,57,V ugm-3,71,V ugm-3,87,V ugm-3,58,V ugm-3,70,V ugm-3,76,V ugm-3,81,V ugm-3,96,V ugm-3,76,V ugm-3,75,V ugm-3,63,V ugm-3,70,V ugm-3,101,V ugm-3,65,V ugm-3,73,V ugm-3,54,V ugm-3,80,V ugm-3,75,V ugm-3,73,V ugm-3,,,83,V ugm-3,82,V ugm-3,56,V ugm-3,77,V ugm-3,71,V ugm-3,87,V ugm-3,77,V ugm-3,73,V ugm-3,67,V ugm-3,78,V ugm-3,73,V ugm-3,71,V ugm-3,79,V ugm-3,82,V ugm-3,80,V ugm-3
2018-05-21,76,V ugm-3,102,V ugm-3,90,V ugm-3,61,V ugm-3,66,V ugm-3,81,V ugm-3,87,V ugm-3,80,V ugm-3,65,V ugm-3,83,V ugm-3,78,V ugm-3,88,V ugm-3,70,V ugm-3,75,V ugm-3,No data,V ugm-3,77,V ugm-3,82,V ugm-3,89,V ugm-3,73,V ugm-3,82,V ugm-3,84,V ugm-3,40,V ugm-3,71,V ugm-3,69,V ugm-3,73,V ugm-3,111,V ugm-3,82,V ugm-3,No data,V ugm-3,84,V ugm-3,72,V ugm-3,86,V ugm-3,78,V ugm-3,89,V ugm-3,68,V ugm-3,44,V ugm-3,59,V ugm-3,54,V ugm-3,53,V ugm-3,66,V ugm-3,35,V ugm-3,63,V ugm-3,,,68,V ugm-3,83,V ugm-3,78,V ugm-3,55,V ugm-3,69,V ugm-3,91,V ugm-3,61,V ugm-3,95,V ugm-3,77,V ugm-3,85,V ugm-3,71,V ugm-3,82,V ugm-3,83,V ugm-3,75,V ugm-3,67,V ugm-3,56,V ugm-3,73,V ugm-3,78,V ugm-3,68,V ugm-3,,,65,V ugm-3,82,V ugm-3,57,V ugm-3,67,V ugm-3,66,V ugm-3,83,V ugm-3,70,V ugm-3,70,V ugm-3,57,V ugm-3,82,V ugm-3,90,V ugm-3,75,V ugm-3,85,V ugm-3,75,V ugm-3,97,V ugm-3
2018-05-22,78,V ugm-3,95,V ugm-3,85,V ugm-3,81,V ugm-3,51,V ugm-3,77,V ugm-3,76,V ugm-3,81,V ugm-3,80,V ugm-3,77,V ugm-3,93,V ugm-3,86,V ugm-3,85,V ugm-3,95,V ugm-3,No data,V ugm-3,97,V ugm-3,81,V ugm-3,102,V ugm-3,69,V ugm-3,86,V ugm-3,82,V ugm-3,54,V ugm-3,68,V ugm-3,70,V ugm-3,72,V ugm-3,105,V ugm-3,97,V ugm-3,No data,V ugm-3,80,V ugm-3,89,V ugm-3,80,V ugm-3,89,V ugm-3,70,V ugm-3,69,V ugm-3,61,V ugm-3,72,V ugm-3,83,V ugm-3,77,V ugm-3,85,V ugm-3,62,V ugm-3,88,V ugm-3,,,62,V ugm-3,80,V ugm-3,72,V ugm-3,48,V ugm-3,69,V ugm-3,90,V ugm-3,79,V ugm-3,93,V ugm-3,81,V ugm-3,89,V ugm-3,79,V ugm-3,82,V ugm-3,83,V ugm-3,81,V ugm-3,79,V ugm-3,71,V ugm-3,78,V ugm-3,88,V ugm-3,84,V ugm-3,,,79,V ugm-3,93,V ugm-3,89,V ugm-3,83,V ugm-3,82,V ugm-3,70,V ugm-3,77,V ugm-3,90,V ugm-3,71,V ugm-3,80,V ugm-3,97,V ugm-3,83,V ugm-3,82,V ugm-3,77,V ugm-3,104,V ugm-3
2018-05-23,77,V ugm-3,94,V ugm-3,74,V ugm-3,84,V ugm-3,45,V ugm-3,85,V ugm-3,86,V ugm-3,86,V ugm-3,91,V ugm-3,80,V ugm-3,91,V ugm-3,72,V ugm-3,96,V ugm-3,84,V ugm-3,No data,V ugm-3,97,V ugm-3,91,V ugm-3,91,V ugm-3,74,V ugm-3,76,V ugm-3,77,V ugm-3,54,V ugm-3,53,V ugm-3,71,V ugm-3,77,V ugm-3,105,V ugm-3,100,V ugm-3,No data,V ugm-3,88,V ugm-3,86,V ugm-3,88,V ugm-3,87,V ugm-3,60,V ugm-3,70,V ugm-3,61,V ugm-3,81,V ugm-3,86,V ugm-3,81,V ugm-3,88,V ugm-3,63,V ugm-3,90,V ugm-3,,,63,V ugm-3,84,V ugm-3,80,V ugm-3,62,V ugm-3,80,V ugm-3,93,V ugm-3,81,V ugm-3,95,V ugm-3,78,V ugm-3,92,V ugm-3,84,V ugm-3,88,V ugm-3,71,V ugm-3,76,V ugm-3,76,V ugm-3,65,V ugm-3,85,V ugm-3,87,V ugm-3,91,V ugm-3,,,82,V ugm-3,103,V ugm-3,87,V ugm-3,85,V ugm-3,93,V ugm-3,80,V ugm-3,76,V ugm-3,86,V ugm-3,82,V ugm-3,84,V ugm-3,107,V ugm-3,97,V ugm-3,82,V ugm-3,84,V ugm-3,97,V ugm-3
2018-05-24,75,V ugm-3,77,V ugm-3,68,V ugm-3,77,V ugm-3,48,V ugm-3,73,V ugm-3,75,V ugm-3,92,V ugm-3,44,V ugm-3,44,V ugm-3,45,V ugm-3,69,V ugm-3,73,V ugm-3,48,V ugm-3,No data,V ugm-3,59,V ugm-3,79,V ugm-3,54,V ugm-3,75,V ugm-3,74,V ugm-3,77,V ugm-3,35,V ugm-3,71,V ugm-3,68,V ugm-3,75,V ugm-3,92,V ugm-3,86,V ugm-3,No data,V ugm-3,74,V ugm-3,74,V ugm-3,77,V ugm-3,52,V ugm-3,93,V ugm-3,68,V ugm-3,35,V ugm-3,43,V ugm-3,64,V ugm-3,46,V ugm-3,48,V ugm-3,33,V ugm-3,56,V ugm-3,,,62,V ugm-3,50,V ugm-3,82,V ugm-3,56,V ugm-3,78,V ugm-3,86,V ugm-3,75,V ugm-3,77,V ugm-3,80,V ugm-3,84,V ugm-3,75,V ugm-3,78,V ugm-3,73,V ugm-3,70,V ugm-3,52,V ugm-3,34,V ugm-3,84,V ugm-3,45,V ugm-3,74,V ugm-3,,,71,V ugm-3,88,V ugm-3,54,V ugm-3,73,V ugm-3,79,V ugm-3,84,V ugm-3,79,V ugm-3,81,V ugm-3,60,V ugm-3,76,V ugm-3,107,V ugm-3,88,V ugm-3,87,V ugm-3,78,V ugm-3,65,V ugm-3
2018-05-25,69,V ugm-3,64,V ugm-3,95,V ugm-3,57,V ugm-3,80,V ugm-3,36,V ugm-3,43,V ugm-3,82,V ugm-3,57,V ugm-3,63,V ugm-3,37,V ugm-3,95,V ugm-3,74,V ugm-3,30,V ugm-3,No data,V ugm-3,54,V ugm-3,47,V ugm-3,50,V ugm-3,78,V ugm-3,95,V ugm-3,100,V ugm-3,35,V ugm-3,69,V ugm-3,81,V ugm-3,48,V ugm-3,89,V ugm-3,77,V ugm-3,No data,V ugm-3,41,V ugm-3,63,V ugm-3,41,V ugm-3,50,V ugm-3,84,V ugm-3,55,V ugm-3,39,V ugm-3,57,V ugm-3,45,V ugm-3,38,V ugm-3,41,V ugm-3,27,V ugm-3,52,V ugm-3,,,84,V ugm-3,62,V ugm-3,87,V ugm-3,39,V ugm-3,58,V ugm-3,69,V ugm-3,72,V ugm-3,75,V ugm-3,75,V ugm-3,57,V ugm-3,66,V ugm-3,51,V ugm-3,87,V ugm-3,59,V ugm-3,35,V ugm-3,47,V ugm-3,73,V ugm-3,44,V ugm-3,65,V ugm-3,,,54,V ugm-3,92,V ugm-3,59,V ugm-3,66,V ugm-3,70,V ugm-3,62,V ugm-3,84,V ugm-3,82,V ugm-3,55,V ugm-3,47,V ugm-3,88,V ugm-3,71,V ugm-3,69,V ugm-3,58,V ugm-3,83,V ugm-3
2018-05-26,85,V ugm-3,91,V ugm-3,95,V ugm-3,80,V ugm-3,82,V ugm-3,76,V ugm-3,74,V ugm-3,97,V ugm-3,81,V ugm-3,94,V ugm-3,67,V ugm-3,98,V ugm-3,84,V ugm-3,65,V ugm-3,No data,V ugm-3,95,V ugm-3,79,V ugm-3,73,V ugm-3,83,V ugm-3,101,V ugm-3,98,V ugm-3,36,V ugm-3,84,V ugm-3,90,V ugm-3,77,V ugm-3,105,V ugm-3,95,V ugm-3,No data,V ugm-3,73,V ugm-3,86,V ugm-3,72,V ugm-3,76,V ugm-3,74,V ugm-3,74,V ugm-3,73,V ugm-3,84,V ugm-3,82,V ugm-3,76,V ugm-3,76,V ugm-3,58,V ugm-3,90,V ugm-3,,,92,V ugm-3,101,V ugm-3,100,V ugm-3,64,V ugm-3,87,V ugm-3,85,V ugm-3,88,V ugm-3,91,V ugm-3,95,V ugm-3,85,V ugm-3,65,V ugm-3,79,V ugm-3,92,V ugm-3,82,V ugm-3,93,V ugm-3,73,V ugm-3,94,V ugm-3,86,V ugm-3,88,V ugm-3,,,82,V ugm-3,76,V ugm-3,92,V ugm-3,91,V ugm-3,83,V ugm-3,91,V ugm-3,98,V ugm-3,100,V ugm-3,82,V ugm-3,78,V ugm-3,93,V ugm-3,81,V ugm-3,95,V ugm-3,86,V ugm-3,65,V ugm-3
2018-05-27,60,V ugm-3,No data,V ugm-3,67,V ugm-3,91,V ugm-3,79,V ugm-3,71,V ugm-3,73,V ugm-3,110,V ugm-3,71,V ugm-3,71,V ugm-3,66,V ugm-3,67,V ugm-3,72,V ugm-3,66,V ugm-3,No data,V ugm-3,74,V ugm-3,84,V ugm-3,71,V ugm-3,96,V ugm-3,72,V ugm-3,89,V ugm-3,55,V ugm-3,96,V ugm-3,81,V ugm-3,87,V ugm-3,113,V ugm-3,108,V ugm-3,No data,V ugm-3,74,V ugm-3,100,V ugm-3,81,V ugm-3,59,V ugm-3,70,V ugm-3,90,V ugm-3,63,V ugm-3,54,V ugm-3,63,V ugm-3,59,V ugm-3,38,V ugm-3,31,V ugm-3,75,V ugm-3,,,76,V ugm-3,77,V ugm-3,95,V ugm-3,79,V ugm-3,102,V ugm-3,95,V ugm-3,82,V ugm-3,93,V ugm-3,93,V ugm-3,97,V ugm-3,80,V ugm-3,90,V ugm-3,71,V ugm-3,76,V ugm-3,80,V ugm-3,58,V ugm-3,106,V ugm-3,77,V ugm-3,76,V ugm-3,,,94,V ugm-3,96,V ugm-3,76,V ugm-3,82,V ugm-3,83,V ugm-3,105,V ugm-3,76,V ugm-3,92,V ugm-3,65,V ugm-3,83,V ugm-3,107,V ugm-3,90,V ugm-3,112,V ugm-3,95,V ugm-3,73,V ugm-3
